Packages/cryptsetup-libs-2.7.2-3.el9_5.x86_64.rpm	cryptsetup-libs-2.7.2-3.el9_5.x86_64.rpm	534806	D:\BaseOS\Packages\cryptsetup-libs-2.7.2-3.el9_5.x86_64.rpm
Packages/cups-libs-2.3.3op2-33.el9.i686.rpm	cups-libs-2.3.3op2-33.el9.i686.rpm	289461	D:\BaseOS\Packages\cups-libs-2.3.3op2-33.el9.i686.rpm
Packages/cups-libs-2.3.3op2-33.el9.x86_64.rpm	cups-libs-2.3.3op2-33.el9.x86_64.rpm	270943	D:\BaseOS\Packages\cups-libs-2.3.3op2-33.el9.x86_64.rpm
Packages/curl-7.76.1-31.el9.x86_64.rpm	curl-7.76.1-31.el9.x86_64.rpm	304406	D:\BaseOS\Packages\curl-7.76.1-31.el9.x86_64.rpm
Packages/curl-minimal-7.76.1-31.el9.x86_64.rpm	curl-minimal-7.76.1-31.el9.x86_64.rpm	131663	D:\BaseOS\Packages\curl-minimal-7.76.1-31.el9.x86_64.rpm
Packages/cxl-libs-78-2.el9.i686.rpm	cxl-libs-78-2.el9.i686.rpm	65460	D:\BaseOS\Packages\cxl-libs-78-2.el9.i686.rpm
Packages/cxl-libs-78-2.el9.x86_64.rpm	cxl-libs-78-2.el9.x86_64.rpm	63322	D:\BaseOS\Packages\cxl-libs-78-2.el9.x86_64.rpm
Packages/cyrus-sasl-2.1.27-21.el9.x86_64.rpm	cyrus-sasl-2.1.27-21.el9.x86_64.rpm	78720	D:\BaseOS\Packages\cyrus-sasl-2.1.27-21.el9.x86_64.rpm
Packages/cyrus-sasl-gssapi-2.1.27-21.el9.i686.rpm	cyrus-sasl-gssapi-2.1.27-21.el9.i686.rpm	30097	D:\BaseOS\Packages\cyrus-sasl-gssapi-2.1.27-21.el9.i686.rpm
Packages/cyrus-sasl-gssapi-2.1.27-21.el9.x86_64.rpm	cyrus-sasl-gssapi-2.1.27-21.el9.x86_64.rpm	28739	D:\BaseOS\Packages\cyrus-sasl-gssapi-2.1.27-21.el9.x86_64.rpm
Packages/cyrus-sasl-lib-2.1.27-21.el9.i686.rpm	cyrus-sasl-lib-2.1.27-21.el9.i686.rpm	867372	D:\BaseOS\Packages\cyrus-sasl-lib-2.1.27-21.el9.i686.rpm
Packages/cyrus-sasl-lib-2.1.27-21.el9.x86_64.rpm	cyrus-sasl-lib-2.1.27-21.el9.x86_64.rpm	792070	D:\BaseOS\Packages\cyrus-sasl-lib-2.1.27-21.el9.x86_64.rpm
Packages/cyrus-sasl-plain-2.1.27-21.el9.i686.rpm	cyrus-sasl-plain-2.1.27-21.el9.i686.rpm	28270	D:\BaseOS\Packages\cyrus-sasl-plain-2.1.27-21.el9.i686.rpm
Packages/cyrus-sasl-plain-2.1.27-21.el9.x86_64.rpm	cyrus-sasl-plain-2.1.27-21.el9.x86_64.rpm	27006	D:\BaseOS\Packages\cyrus-sasl-plain-2.1.27-21.el9.x86_64.rpm
Packages/cyrus-sasl-scram-2.1.27-21.el9.i686.rpm	cyrus-sasl-scram-2.1.27-21.el9.i686.rpm	32145	D:\BaseOS\Packages\cyrus-sasl-scram-2.1.27-21.el9.i686.rpm
Packages/cyrus-sasl-scram-2.1.27-21.el9.x86_64.rpm	cyrus-sasl-scram-2.1.27-21.el9.x86_64.rpm	31184	D:\BaseOS\Packages\cyrus-sasl-scram-2.1.27-21.el9.x86_64.rpm
Packages/daxctl-libs-78-2.el9.i686.rpm	daxctl-libs-78-2.el9.i686.rpm	46642	D:\BaseOS\Packages\daxctl-libs-78-2.el9.i686.rpm
Packages/daxctl-libs-78-2.el9.x86_64.rpm	daxctl-libs-78-2.el9.x86_64.rpm	45763	D:\BaseOS\Packages\daxctl-libs-78-2.el9.x86_64.rpm
Packages/dbus-1.12.20-8.el9.x86_64.rpm	dbus-1.12.20-8.el9.x86_64.rpm	8073	D:\BaseOS\Packages\dbus-1.12.20-8.el9.x86_64.rpm
Packages/dbus-broker-28-7.el9.x86_64.rpm	dbus-broker-28-7.el9.x86_64.rpm	179634	D:\BaseOS\Packages\dbus-broker-28-7.el9.x86_64.rpm
Packages/dbus-common-1.12.20-8.el9.noarch.rpm	dbus-common-1.12.20-8.el9.noarch.rpm	18551	D:\BaseOS\Packages\dbus-common-1.12.20-8.el9.noarch.rpm
